Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.444,,0.56,0.19,2.61,2.43,112.72,43.86,23.14,7.46,0.37,,4.29,25.75,24.63,61.96,50.02,4.11,2.24,44.04,0.56,176.55,2.99,99.66,11.38,,39,0.93,0.37,45.54,56.17,67.93,27.25,19.97,,39.19,3.73,5.97,1.68,32.1,10.64,8.77,2.99,0.19,
49.146,,0.93,,1.49,8.96,129.7,46.47,22.95,9.14,0.93,0.37,3.17,36.95,24.45,62.71,50.76,5.6,1.68,45.54,1.49,180.47,2.05,101.71,11.76,,39.38,0.93,0.37,45.16,58.97,69.42,22.39,22.02,0.19,42.74,4.48,5.97,7.09,32.29,14.18,9.14,2.05,0.19,
49.848,,1.68,,3.73,8.21,125.22,53.93,19.78,2.99,1.12,0.19,4.85,31.91,26.5,59.35,44.98,3.36,0.75,43.11,2.8,181.03,2.05,106,13.62,,39.38,0.93,1.49,43.3,58.41,69.05,23.89,15.3,0.37,41.99,5.6,5.97,4.85,30.98,13.62,9.14,2.43,0.19,
50.55,,0.19,,1.49,7.46,125.6,58.79,16.61,2.43,1.87,,5.6,32.66,25.38,60.28,47.4,0.56,2.61,44.04,2.24,184.57,2.99,105.26,14.93,,40.87,0.93,0.19,45.72,59.35,71.1,22.77,22.95,0.19,42.74,5.97,6.16,0.19,29.86,7.28,8.96,2.43,0.19,
51.252,,1.31,,0.75,8.77,120.56,59.72,16.8,0.56,1.12,0.19,6.91,33.41,27.06,60.28,52.63,1.31,1.87,46.1,0.19,184.94,2.61,109.36,16.61,0.37,38.44,0.93,0.19,47.22,62.15,72.6,21.84,25.57,,46.1,5.97,6.35,0.37,31.54,7.46,11.01,2.43,0.19,
51.953,,1.87,,,8.96,129.33,51.32,15.86,0.37,1.31,0.37,5.97,36.21,25.19,61.96,52.44,0.75,0.93,46.1,0.37,180.09,2.24,108.62,18.29,,40.68,0.93,1.12,45.72,65.88,72.22,23.7,29.49,0.93,45.54,6.16,5.97,,14.74,9.33,11.57,2.99,0.19,0.19
52.655,5.04,2.8,,0.75,8.21,133.25,45.54,19.6,1.31,2.24,,6.53,33.78,26.13,61.21,49.46,1.31,0.93,47.03,4.67,187.74,2.8,110.48,19.22,0.19,41.24,0.93,0.19,45.72,66.06,72.97,24.63,27.25,,46.28,5.6,5.79,,13.25,7.65,13.44,2.99,0.19,
53.358,4.85,2.43,,0.19,8.58,144.45,49.08,24.63,1.68,2.43,,4.29,35.83,27.62,58.41,49.27,0.93,0.56,48.34,0.93,184.94,2.99,115.15,18.1,,42.55,0.93,1.12,50.02,66.25,74.09,25.19,31.91,0.37,47.22,4.11,5.97,0.37,32.47,8.4,14.37,2.61,0.19,
54.06,6.16,2.05,,,9.7,151.91,60.65,22.02,2.99,1.68,,5.79,38.63,26.31,59.53,50.02,0.37,2.05,48.71,0.93,179.72,2.61,121.12,18.85,0.56,41.8,0.93,0.56,48.52,70.17,74.84,25.38,35.46,0.75,49.83,2.05,7.09,0.93,33.03,9.7,15.68,1.87,0.19,0.37
54.762,4.48,2.43,,,8.96,157.7,72.22,26.5,2.99,1.87,,5.6,42.36,28.55,61.4,48.15,0.75,1.31,48.71,2.05,186.44,2.99,120.75,20.72,0.75,43.3,0.93,0.37,49.46,69.61,74.65,25.19,35.27,0.75,46.1,2.43,6.16,0.37,35.09,9.7,15.49,2.61,0.19,
55.464,7.09,2.43,,,10.26,147.62,84.35,31.73,7.46,2.43,0.19,6.35,40.31,28.93,60.47,46.47,0.37,2.43,48.52,6.35,185.5,3.73,121.49,20.72,1.31,42.55,0.93,0.93,49.27,71.66,74.46,23.89,35.65,0.75,47.03,2.05,5.97,,33.59,13.25,17.17,2.61,0.19,
56.166,6.91,1.87,,0.19,7.84,154.15,58.97,30.05,12.88,1.87,0.37,6.16,41.62,29.49,62.33,50.76,0.56,1.31,48.71,7.09,189.05,4.11,129.89,25.01,1.31,43.67,0.93,0.19,49.64,71.85,76.52,24.26,37.7,1.68,46.84,1.12,5.41,1.31,35.09,19.78,19.22,2.43,0.19,
56.866,5.41,1.87,,0.19,10.64,150.23,72.78,28.55,10.64,0.93,0.19,7.28,46.84,28.74,61.96,47.22,0.19,1.49,48.15,8.4,186.44,4.67,130.08,21.84,1.31,42.36,0.93,0.56,50.02,75.02,76.33,25.38,34.9,1.12,47.4,1.87,5.6,1.49,35.46,9.33,19.04,3.92,0.19,
57.568,2.43,2.8,,1.12,11.38,148.37,79.69,25.01,13.44,1.12,0.19,8.02,48.71,29.3,62.71,41.8,0.37,1.49,53.75,9.89,189.24,3.17,129.89,20.34,1.49,43.11,0.93,0.93,50.76,75.77,78.94,27.81,31.73,1.31,46.47,1.68,5.04,1.12,35.27,18.66,22.58,3.55,0.19,
58.27,2.8,2.8,,1.31,10.64,152.1,80.25,27.62,20.16,1.68,,8.58,49.46,30.23,60.47,39.75,0.56,1.49,51.13,9.33,186.44,3.73,134.56,22.21,1.87,43.48,0.93,0.93,52.25,75.77,77.64,28.93,31.17,0.93,51.32,2.8,6.16,1.68,36.21,12.5,22.39,3.92,0.19,
58.972,2.61,3.36,,1.31,11.94,157.7,92.01,20.53,21.84,1.12,0.19,7.09,45.16,31.73,36.21,39.56,3.73,1.31,52.07,8.58,190.17,1.49,134.18,19.78,2.05,44.42,0.93,1.12,53.93,78.57,77.26,28.74,25.57,1.49,48.9,3.73,4.85,3.36,36.21,11.01,21.84,1.87,0.19,
